season,team,conference,offense_passingPlays_explosiveness,offense_passingPlays_successRate,offense_passingPlays_totalPPA,offense_passingPlays_ppa,offense_passingPlays_rate,offense_rushingPlays_explosiveness,offense_rushingPlays_successRate,offense_rushingPlays_totalPPA,offense_rushingPlays_ppa,offense_rushingPlays_rate,offense_passingDowns_explosiveness,offense_passingDowns_successRate,offense_passingDowns_ppa,offense_passingDowns_rate,offense_standardDowns_explosiveness,offense_standardDowns_successRate,offense_standardDowns_ppa,offense_standardDowns_rate,offense_havoc_db,offense_havoc_frontSeven,offense_havoc_total,offense_fieldPosition_averagePredictedPoints,offense_fieldPosition_averageStart,offense_pointsPerOpportunity,offense_totalOpportunies,offense_openFieldYardsTotal,offense_openFieldYards,offense_secondLevelYardsTotal,offense_secondLevelYards,offense_lineYardsTotal,offense_lineYards,offense_stuffRate,offense_powerSuccess,offense_explosiveness,offense_successRate,offense_totalPPA,offense_ppa,offense_drives,offense_plays,defense_passingPlays_explosiveness,defense_passingPlays_successRate,defense_passingPlays_totalPPA,defense_passingPlays_ppa,defense_passingPlays_rate,defense_rushingPlays_explosiveness,defense_rushingPlays_successRate,defense_rushingPlays_totalPPA,defense_rushingPlays_ppa,defense_rushingPlays_rate,defense_passingDowns_explosiveness,defense_passingDowns_successRate,defense_passingDowns_totalPPA,defense_passingDowns_ppa,defense_passingDowns_rate,defense_standardDowns_explosiveness,defense_standardDowns_successRate,defense_standardDowns_ppa,defense_standardDowns_rate,defense_havoc_db,defense_havoc_frontSeven,defense_havoc_total,defense_fieldPosition_averagePredictedPoints,defense_fieldPosition_averageStart,defense_pointsPerOpportunity,defense_totalOpportunies,defense_openFieldYardsTotal,defense_openFieldYards,defense_secondLevelYardsTotal,defense_secondLevelYards,defense_lineYardsTotal,defense_lineYards,defense_stuffRate,defense_powerSuccess,defense_explosiveness,defense_successRate,defense_totalPPA,defense_ppa,defense_drives,defense_plays
2025,Florida State,ACC,1.8524417319977478,0.42209631728045327,124.56630551349761,0.3528790524461689,0.41824644549763035,1.0597373597353235,0.5104166666666666,132.21984546831885,0.2754580113923309,0.5687203791469194,2.141549292936228,0.390625,0.5303449260577721,0.3033175355450237,1.0918830755482953,0.5068027210884354,0.2006988495984778,0.6966824644549763,0.055,0.09,0.145,1.338,71.0,3.9506172839506175,81,697,1.4520833333333334,625,1.3020833333333333,1667,3.4735416666666667,0.12916666666666668,0.7647058823529411,1.355618306047776,0.471563981042654,253.7792246346946,0.3006862851121974,131,844,1.5431566833305652,0.4115942028985507,75.04992015564493,0.21753600045114474,0.4411764705882353,0.8696584643404018,0.40186915887850466,40.66802745042043,0.09501875572528139,0.5473145780051151,2.108765893948842,0.27983539094650206,75.04992015564493,0.33191453208683885,0.31074168797953966,0.9343468019575394,0.4619666048237477,0.06436233708611704,0.6892583120204604,0.045,0.11,0.155,-1.414,69.7,4.120689655172414,58,0,0.6004672897196262,371,0.866822429906542,1290,3.0147196261682243,0.16355140186915887,0.7213114754098361,1.186272663961983,0.4053708439897698,115.34653098651891,0.14750195778327227,135,782
2025,Fresno State,Mountain West,1.4937927840593237,0.40992167101827676,88.3807260903613,0.23075907595394599,0.44022988505747124,0.9692129046233627,0.39658848614072495,18.881160595197542,0.040258338156071515,0.539080459770115,1.89715682603729,0.2978723404255319,0.26649152862956266,0.32413793103448274,0.9882623137809582,0.44387755102040816,0.024322043047543915,0.6758620689655173,0.054,0.099,0.153,1.645,66.4,3.292682926829268,82,702,1.4968017057569296,492,1.049040511727079,1338,2.8535181236673774,0.19829424307036247,0.746031746031746,1.2095583689390217,0.39655172413793105,89.4519723854925,0.10281835906378448,162,870,1.5813427415388155,0.3492462311557789,54.29723382260231,0.13642521060955354,0.48009650180940894,0.8160520342639801,0.4182692307692308,23.505990947641344,0.056504785931830157,0.5018094089264173,1.8096908895682933,0.259927797833935,54.29723382260231,0.1585999022987824,0.3341375150784077,0.9803028751445839,0.4420289855072464,0.04492539404653548,0.6658624849215923,0.079,0.095,0.174,-1.28,71.9,3.2615384615384615,65,0,1.0048076923076923,450,1.0817307692307692,1211,2.909855769230769,0.21394230769230768,0.7049180327868853,1.169277359443657,0.38118214716525933,68.7309904504503,0.08290831176170121,154,829
2025,Georgia,SEC,1.388409700644852,0.4769585253456221,154.00653375095138,0.3548537644031138,0.43098311817279045,0.9234835697076648,0.46167557932263814,81.3528347942144,0.14501396576508807,0.5571002979145978,1.8704025550600092,0.31313131313131315,0.3382277324458568,0.29493545183714004,0.9701191021505615,0.5366197183098591,0.2056993296019851,0.70506454816286,0.048,0.086,0.134,1.354,70.7,4.790697674418604,86,466,0.8306595365418895,598,1.0659536541889483,1705,3.0390374331550802,0.19964349376114082,0.7428571428571429,1.14675699481001,0.47070506454816285,246.5001605538289,0.24478665397599692,155,1007,1.4450489497836,0.4046610169491525,104.34145193779806,0.22106239817330098,0.5514018691588785,0.7496638914675148,0.375,-3.5513413226672648,-0.009650384028987132,0.42990654205607476,2.0172818670524806,0.2527881040892193,104.34145193779806,0.19559580691341064,0.3142523364485981,0.9262581649836156,0.44804088586030666,0.0461189821501796,0.6857476635514018,0.07,0.081,0.151,-1.106,73.8,3.6724137931034484,58,0,0.47282608695652173,246,0.6684782608695652,938,2.547554347826087,0.21195652173913043,0.6875,1.1503959648044095,0.3866822429906542,79.68711458186289,0.09309242357694263,157,856
2025,Georgia Southern,Sun Belt,1.525772096631721,0.4269911504424779,118.58930822163276,0.2623657261540548,0.5022222222222222,0.9181515307772011,0.46403712296983757,78.29448843069126,0.18165774577886604,0.47888888888888886,1.982766933953171,0.35315985130111527,0.4499673159416746,0.29888888888888887,0.9923850713325888,0.4786053882725832,0.09444727827752131,0.7011111111111111,0.048,0.088,0.136,1.283,71.9,4.08641975308642,81,455,1.0556844547563804,466,1.0812064965197217,1386,3.2164733178654292,0.16241299303944315,0.7213114754098361,1.2293782122619472,0.4411111111111111,180.63744058142643,0.20070826731269603,152,900,1.477223783492251,0.46875,135.28600814562043,0.32520675035004915,0.4507042253521127,1.068453471391906,0.5112016293279023,132.4435155110407,0.2697423941161725,0.5319609967497292,1.8317719055950188,0.3626373626373626,135.28600814562043,0.3089545576049807,0.29577464788732394,1.0787951880098239,0.54,0.24876830602235114,0.704225352112676,0.061,0.089,0.15,-1.286,71.8,4.206896551724138,87,0,1.6985743380855396,725,1.4765784114052953,1646,3.35173116089613,0.164969450101833,0.7608695652173914,1.2444500658785667,0.4875406283856988,246.04399314068797,0.2665698733918613,144,923
2025,Georgia State,Sun Belt,1.5660635349755565,0.3942505133470226,114.19324796449128,0.23448305536856526,0.5682613768961493,0.8496676971621011,0.42857142857142855,19.960783982452046,0.055912560174935705,0.41656942823803966,2.058901429388118,0.31141868512110726,0.310400881751325,0.3372228704784131,0.9629492462335495,0.4507042253521127,0.03882537770335613,0.662777129521587,0.068,0.093,0.16,1.092,74.2,3.389830508474576,59,353,0.988795518207283,370,1.0364145658263304,1034,2.8969187675070027,0.19607843137254902,0.6363636363636364,1.2480235135280904,0.40373395565927656,111.7586693616392,0.13040684873003408,142,857,1.6413874403905002,0.46348314606741575,151.02506487731026,0.4242277103295232,0.42080378250591016,0.9730060427015242,0.46750524109014674,90.89283003668007,0.1905510063662056,0.5638297872340425,2.0330631318508003,0.3739495798319328,151.02506487731026,0.48860064909546363,0.28132387706855794,1.0346626675175037,0.4967105263157895,0.19178567586959203,0.7186761229314421,0.05,0.077,0.127,-1.53,68.8,4.445652173913044,92,0,1.3333333333333333,552,1.1572327044025157,1506,3.1576519916142556,0.1509433962264151,0.7761194029850746,1.261920062212295,0.46217494089834515,232.8926454134323,0.2752868149094944,142,846
2025,Georgia Tech,ACC,1.5127109623305897,0.4873096446700508,169.10695181187796,0.42920546145146693,0.4602803738317757,0.8703017223662269,0.5044843049327354,82.84935167066661,0.18576087818535114,0.5210280373831776,1.9539793483594143,0.3644859813084112,0.4332692754145539,0.25,0.9853130249713574,0.5327102803738317,0.2183860213161053,0.75,0.033,0.085,0.118,1.297,71.9,3.611764705882353,85,535,1.1995515695067265,532,1.1928251121076232,1500,3.3621076233183858,0.16143497757847533,0.6973684210526315,1.1652081993148538,0.49065420560747663,232.92345062365413,0.27210683484071746,140,856,1.450756425346263,0.44844124700239807,115.0181980523755,0.2758230169121715,0.4911660777385159,0.9861248011652086,0.42720763723150357,43.904493222115725,0.10478399337020461,0.49352179034157834,2.059932902453701,0.2868217054263566,115.0181980523755,0.29232210560862837,0.303886925795053,1.0424553556644833,0.505922165820643,0.15103893753197462,0.696113074204947,0.05,0.087,0.137,-1.163,73.2,3.557142857142857,70,0,1.6109785202863962,428,1.0214797136038185,1249,2.9816229116945108,0.18615751789976134,0.676923076923077,1.244314171917572,0.43934040047114253,164.68311532842313,0.1939730451453747,137,849
2025,Hawai'i,Mountain West,1.556736364593334,0.42907801418439717,156.84524063466094,0.27809439828840593,0.6157205240174672,0.90219032714404,0.3877551020408163,7.5890141990432305,0.022125405828114376,0.37445414847161573,2.1730843104415656,0.3355048859934853,0.37459540372321776,0.3351528384279476,1.0046831491991213,0.4482758620689655,0.06298208120559311,0.6648471615720524,0.052,0.07,0.122,1.387,70.1,3.7721518987341773,79,270,0.7871720116618076,355,1.0349854227405249,973,2.8355685131195334,0.20408163265306123,0.6052631578947368,1.324750488582025,0.4104803493449782,153.35687639723406,0.1674201707393385,151,916,1.5475792402046233,0.4058679706601467,100.10296357312265,0.24475052218367396,0.506815365551425,0.9871393040596752,0.4326424870466321,36.99053518771771,0.09583040204071945,0.47831474597273854,2.1923256276964147,0.30111524163568776,100.10296357312265,0.3893354901294741,0.3333333333333333,0.9807471285008981,0.47769516728624534,0.050286046452430865,0.6666666666666666,0.066,0.094,0.16,-1.316,71.1,3.3472222222222223,72,0,1.2901554404145077,458,1.1865284974093264,1241,3.2147668393782385,0.16062176165803108,0.825,1.2710958220950899,0.4188351920693928,131.78513983623634,0.16330252767811196,150,807
2025,Houston,Big 12,1.7027827988273136,0.44110275689223055,128.09880310598504,0.321049631844574,0.415625,0.8112446807275835,0.4007285974499089,-15.771268063677603,-0.02872726423256394,0.571875,1.956599374535541,0.2629757785467128,0.17401951766745086,0.30104166666666665,1.0460511521053018,0.4798807749627422,0.07724469637090874,0.6989583333333333,0.049,0.084,0.134,1.444,69.4,3.5517241379310347,87,505,0.9198542805100182,487,0.8870673952641166,1438,2.619672131147541,0.2040072859744991,0.7391304347826086,1.2199246820166039,0.41458333333333336,102.12283187077306,0.10637794986538861,159,960,1.5522269498389847,0.37889688249400477,91.02462091530987,0.21828446262664236,0.477116704805492,0.7576858032414422,0.4518348623853211,20.057076748002114,0.04600246960550943,0.4988558352402746,2.1408430533642697,0.24731182795698925,91.02462091530987,0.2391165453465644,0.31922196796338675,0.8766862559985973,0.4890756302521008,0.04336279288681907,0.6807780320366132,0.07,0.092,0.162,-1.353,70.5,3.909090909090909,66,0,0.768348623853211,400,0.9174311926605505,1183,2.713073394495413,0.19954128440366972,0.7666666666666667,1.1189829754936844,0.41189931350114417,92.51437791934882,0.10585169098323663,155,874
2025,Illinois,Big Ten,1.5321924031284155,0.4824120603015075,157.51084353608,0.395755888281608,0.47664670658682634,0.8190247614096052,0.477751756440281,36.98359912785496,0.08661264432752917,0.511377245508982,1.881737112578317,0.3524590163934426,0.3485722051250199,0.29221556886227545,0.9630640703755711,0.5262267343485617,0.14828583631492276,0.7077844311377246,0.056,0.099,0.155,1.405,69.7,4.2125,80,381,0.892271662763466,489,1.14519906323185,1283,3.003512880562061,0.20374707259953162,0.7352941176470589,1.1620713288880047,0.4754491017964072,172.6885473126242,0.20681263151212478,135,835,1.3625512111681386,0.48306997742663654,133.0000537396226,0.30022585494271464,0.5175233644859814,0.9096515847814095,0.4177215189873418,31.742869027324083,0.08036169374006097,0.4614485981308411,1.9419168612361084,0.3512396694214876,133.0000537396226,0.35580124912267935,0.2827102803738318,0.9643753681276964,0.48859934853420195,0.12804434175305504,0.7172897196261683,0.06,0.093,0.153,-1.234,71.7,4.333333333333333,63,0,0.9164556962025316,356,0.9012658227848102,1188,3.008607594936709,0.17721518987341772,0.7288135593220338,1.1801962172555276,0.4497663551401869,164.7231281240642,0.19243356089259836,132,856
2025,Indiana,Big Ten,1.5945028959810352,0.5667447306791569,244.80761636127014,0.5733199446399769,0.394275161588181,0.9332410032716466,0.48742138364779874,145.35041278781517,0.22853838488650183,0.5872576177285319,2.1252192923159146,0.4069767441860465,0.6193047840083968,0.23822714681440443,1.0127197524525586,0.5466666666666666,0.25566510003220927,0.7617728531855956,0.046,0.069,0.114,1.478,69.1,5.133928571428571,112,947,1.4889937106918238,783,1.2311320754716981,2133,3.353301886792453,0.139937106918239,0.735632183908046,1.2228140900166817,0.5133887349953832,370.70434180073903,0.34229394441434813,176,1083,1.5261977634285164,0.36893203883495146,69.13488393207055,0.13424249307198163,0.5671806167400881,1.0546114190093194,0.32075471698113206,-25.48360829587801,-0.06868897114791916,0.40859030837004406,2.1202169525168673,0.25,69.13488393207055,0.20280808137976378,0.3568281938325991,1.0655427374886492,0.3955479452054795,-0.09019201426027905,0.6431718061674009,0.073,0.16,0.232,-1.072,74.1,2.070175438596491,57,0,1.3126684636118597,284,0.7654986522911051,847,2.2830188679245285,0.2884097035040431,0.5961538461538461,1.3393523894671289,0.3436123348017621,13.037682039040504,0.014358680659736238,178,908
2025,Iowa,Big Ten,1.532033192710566,0.38870431893687707,70.81774012437569,0.2352748841341385,0.3739130434782609,0.8833312767013558,0.4794238683127572,78.99270678757284,0.1625364337192857,0.6037267080745342,1.910748004983329,0.2602739726027397,0.18291774451251472,0.2720496894409938,0.9441521306875749,0.5085324232081911,0.14195842060239663,0.7279503105590062,0.031,0.081,0.112,1.659,66.7,4.435897435897436,78,469,0.9650205761316872,520,1.0699588477366255,1577,3.245061728395062,0.14814814814814814,0.8307692307692308,1.099352031630837,0.4409937888198758,123.24662052124515,0.15310139195185732,136,805,1.3494537605776993,0.3717948717948718,52.41308270151886,0.13439251974748426,0.49555273189326554,0.835241689095999,0.4109947643979058,17.179163212398453,0.04497163144606925,0.48538754764930114,1.858956160511038,0.2532188841201717,52.41308270151886,0.22602713919655942,0.2960609911054638,0.8873588908502302,0.44223826714801445,-0.01763164820044979,0.7039390088945362,0.069,0.1,0.169,-1.117,73.4,3.3392857142857144,56,0,0.7277486910994765,344,0.900523560209424,1078,2.8219895287958114,0.19109947643979058,0.7017543859649122,1.0759254662120317,0.386277001270648,42.89639032974916,0.054506213887864245,142,787
2025,Iowa State,Big 12,1.5572968912110947,0.4447513812154696,103.79556006422602,0.2867280664757625,0.4398541919805589,0.9419172881929382,0.46,72.15033042029513,0.16033406760065586,0.5467800729040098,2.0316502694487184,0.31275720164609055,0.21437701729243763,0.29526123936816523,0.9960084491091848,0.506896551724138,0.18179117871201714,0.7047387606318347,0.062,0.083,0.145,1.417,70.1,3.541176470588235,85,521,1.1577777777777778,448,0.9955555555555555,1367,3.037333333333333,0.17555555555555555,0.696969696969697,1.2087348770708186,0.44957472660996356,157.5324988550323,0.19141251379712307,133,823,1.5341526560082115,0.3994910941475827,92.42737700658384,0.2351841654111548,0.5057915057915058,0.8346212491939173,0.39452054794520547,5.728927798261621,0.015695692597977044,0.4697554697554698,1.6991074230924397,0.28515625,92.42737700658384,0.23547502631002623,0.32947232947232946,1.0536298938975421,0.44337811900191937,0.01883963360223749,0.6705276705276705,0.07,0.097,0.167,-1.216,72.7,3.0579710144927534,69,0,0.9260273972602739,406,1.1123287671232878,1025,2.8079452054794523,0.20821917808219179,0.6857142857142857,1.208629432158159,0.3912483912483912,70.09705584213245,0.09021500108382555,133,777
2025,Jacksonville State,Conference USA,1.5179810138922927,0.39002932551319647,57.20382276535167,0.1677531459394477,0.3515463917525773,1.1139040839044076,0.4723127035830619,129.18925331520964,0.21040595002477142,0.6329896907216495,2.0029319508264107,0.3140794223826715,0.3131342882041827,0.28556701030927834,1.0589264679305583,0.48917748917748916,0.13641154407891143,0.7144329896907217,0.043,0.097,0.14,1.295,71.4,3.7333333333333334,90,1008,1.6416938110749186,775,1.262214983713355,1961,3.1939739413680783,0.18078175895765472,0.6805555555555556,1.2517163200712607,0.43917525773195876,181.27139787924423,0.18687772977241676,165,970,1.547136467407066,0.41855203619909503,105.06412267219096,0.23770163500495695,0.4702127659574468,1.0444836922276455,0.4246861924686193,51.22460486231365,0.10716444531864779,0.5085106382978724,2.0498941962572217,0.3026315789473684,105.06412267219096,0.3167123952916993,0.32340425531914896,1.066287679533019,0.47641509433962265,0.07669652850205384,0.676595744680851,0.067,0.102,0.17,-1.237,72.5,3.7837837837837838,74,0,1.2677824267782427,519,1.0857740585774058,1293,2.7043933054393303,0.20292887029288703,0.78125,1.295380842921947,0.42021276595744683,145.05956029598283,0.1543186811659392,163,940
2025,James Madison,Sun Belt,1.6783751386187966,0.41624365482233505,108.82993323473177,0.2762181046566796,0.39597989949748746,1.0656131978306045,0.48709122203098104,140.4479041186051,0.24173477473081773,0.5839195979899497,2.084032675964691,0.3104575163398693,0.2742571778861132,0.3075376884422111,1.0916155959320522,0.5152394775036284,0.20353869249048445,0.6924623115577889,0.06,0.072,0.132,1.618,67.4,3.980392156862745,102,1050,1.8072289156626506,737,1.2685025817555937,1880,3.2354561101549053,0.18588640275387264,0.7619047619047619,1.301125868383387,0.45226130653266333,224.16085555909441,0.22528729201919037,173,995,1.7562293217958427,0.291196388261851,25.702695110616403,0.05801962778920181,0.5267538644470868,1.0546066929283389,0.3168831168831169,-10.607235929895305,-0.02755126215557222,0.4577883472057075,1.9414594541434753,0.2261904761904762,25.702695110616403,0.08129870512922484,0.3995243757431629,1.193404543129987,0.3504950495049505,-0.05110025930709228,0.6004756242568371,0.088,0.111,0.199,-1.273,71.6,3.4081632653061225,49,0,0.7506493506493507,287,0.7454545454545455,878,2.280779220779221,0.2571428571428571,0.5625,1.4181166903119042,0.30083234244946494,1.510733973337948,0.0017963543083685468,169,841
2025,Kansas,Big 12,1.5292417527873154,0.449438202247191,103.51418645148036,0.29077018666146165,0.45235069885641677,0.8293198491363504,0.5108433734939759,76.94155412199504,0.18540133523372299,0.5273189326556544,1.863565857643804,0.3173076923076923,0.2563870460083128,0.26429479034307496,0.9814311520594224,0.5371329879101899,0.19835628033932715,0.735705209656925,0.057,0.087,0.144,1.322,70.9,3.943661971830986,71,476,1.1469879518072288,559,1.346987951807229,1457,3.5118072289156625,0.13975903614457832,0.7833333333333333,1.1358632225330807,0.47903430749682335,168.17679188619948,0.21369350938525983,133,787,1.7199928178509827,0.4101876675603217,135.26149599914015,0.3626313565660594,0.4674185463659148,1.043413918975021,0.41346153846153844,48.28464753645368,0.11606886427032136,0.5213032581453634,2.196298479392137,0.31226765799256506,135.26149599914015,0.40847044070835586,0.33709273182957394,1.1072826742625723,0.46313799621928164,0.14842612785718443,0.6629072681704261,0.066,0.111,0.177,-1.133,73.4,4.241935483870968,62,0,1.71875,458,1.1009615384615385,1196,2.875721153846154,0.2091346153846154,0.7636363636363637,1.3853292628062912,0.41228070175438597,188.39597018699828,0.2360851756729302,131,798
2025,Kansas State,Big 12,1.605948375920606,0.40793201133144474,89.16762437337661,0.2525995024741547,0.46264744429882043,1.2184565639881733,0.40404040404040403,69.39892794334294,0.1752498180387448,0.5190039318479686,1.8301642784177332,0.30303030303030304,0.2665535563418745,0.34600262123197906,1.2588744058696089,0.46092184368737477,0.17687490799479758,0.653997378768021,0.065,0.111,0.175,1.392,69.8,4.153846153846154,65,759,1.9166666666666667,469,1.1843434343434343,1107,2.7962121212121214,0.22474747474747475,0.671875,1.406304050398157,0.40629095674967236,158.63071796365884,0.20790395539142706,139,763,1.5779813476999258,0.37772397094430993,61.626582217993295,0.14921690609683608,0.472,1.1189197568779568,0.41280353200883,52.063308762054554,0.11493004141733898,0.5177142857142857,2.0878623838096617,0.27986348122866894,61.626582217993295,0.22254169028169293,0.33485714285714285,1.0910207412135804,0.4518900343642612,0.06725840525977426,0.6651428571428571,0.067,0.101,0.167,-1.356,70.4,3.4473684210526314,76,0,1.282560706401766,477,1.0529801324503312,1232,2.719205298013245,0.20088300220750552,0.696969696969697,1.3279512185842433,0.3942857142857143,104.34910711372466,0.11925612241568531,144,875
2025,Kennesaw State,Conference USA,1.7001619126122025,0.4068181818181818,121.49420945378316,0.2761232033040526,0.4489795918367347,1.0301142132361825,0.4274661508704062,61.373035656828506,0.11870993357220214,0.5275510204081633,2.173460121979572,0.30959752321981426,0.3718578417801502,0.3295918367346939,1.056689383488877,0.4611872146118721,0.04623143314209184,0.6704081632653062,0.055,0.097,0.152,1.36,71.0,2.946236559139785,93,480,0.9284332688588007,591,1.1431334622823985,1482,2.8669245647969053,0.19922630560928434,0.8064516129032258,1.333803710657784,0.41122448979591836,150.48413446934285,0.15355523925443149,168,980,1.4685321985676503,0.4212860310421286,102.00973473108934,0.2261856645922158,0.4592668024439919,1.0194223510318663,0.4326923076923077,75.47948259253371,0.14515285113948792,0.5295315682281059,2.2189287439230934,0.2633333333333333,102.00973473108934,0.2339472018982386,0.3054989816700611,0.9913564760121997,0.49266862170087977,0.13575386367881873,0.6945010183299389,0.062,0.105,0.168,-1.176,73.1,3.569620253164557,79,0,1.65,555,1.0673076923076923,1549,2.9796153846153848,0.19038461538461537,0.6710526315789473,1.2250389077349964,0.4226069246435845,162.76829559842594,0.1657518285116354,167,982
2025,Kent State,Mid-American,1.896165014980603,0.36363636363636365,75.63268688515492,0.24556067170504844,0.44508670520231214,0.8989181780974742,0.33423180592991913,-13.30992829172488,-0.03587581749791073,0.5361271676300579,2.1721498270424107,0.21686746987951808,0.10913256564053846,0.3598265895953757,1.1232327341267467,0.4198645598194131,0.042381970680410365,0.6401734104046243,0.051,0.131,0.182,1.271,71.6,3.4166666666666665,48,262,0.706199460916442,280,0.7547169811320755,902,2.4315363881401617,0.23180592991913745,0.6363636363636364,1.3592390800327712,0.3468208092485549,45.949221855915866,0.06640060961837553,144,692,1.562513692454711,0.4375,112.34093213629494,0.28085233034073737,0.4519774011299435,0.9859303754840608,0.45454545454545453,74.25437339260688,0.15698599025921117,0.5344632768361582,1.8613212917186073,0.34296028880866425,112.34093213629494,0.3316780112283054,0.3129943502824859,1.0528642470078873,0.48848684210526316,0.13898172958840593,0.6870056497175141,0.045,0.093,0.138,-1.532,68.5,4.289156626506024,83,0,1.2325581395348837,539,1.1395348837209303,1422,3.0052854122621566,0.1839323467230444,0.6710526315789473,1.248791336925026,0.4429378531073446,176.37570069999143,0.19929457706213718,143,885
2025,Kentucky,SEC,1.544625205258027,0.4036458333333333,67.7770264136462,0.17650267295220365,0.4758364312267658,0.8092556596663945,0.47058823529411764,34.801484784449165,0.08529775682463031,0.5055762081784386,1.803551712532111,0.2868525896414343,0.11060926818914898,0.3110285006195787,0.9660653122913982,0.49640287769784175,0.08509160596737218,0.6889714993804213,0.066,0.11,0.177,1.394,70.4,3.8412698412698414,63,380,0.9313725490196079,403,0.9877450980392157,1269,3.1110294117647057,0.1715686274509804,0.7454545454545455,1.1393383606170628,0.4312267657992565,75.07385923333533,0.09302832618752829,140,807,1.5541858931422765,0.448,113.05600503808296,0.30148268010155455,0.46410891089108913,0.8659156123325688,0.4326923076923077,27.5361261840258,0.06619261101929279,0.5148514851485149,1.9012207882844538,0.30120481927710846,113.05600503808296,0.25495116458655603,0.30816831683168316,1.03613727059538,0.49552772808586765,0.13202678514477542,0.6918316831683168,0.048,0.099,0.147,-1.205,72.4,3.984848484848485,66,0,0.5985576923076923,413,0.9927884615384616,1187,2.8540865384615386,0.21394230769230768,0.6612903225806451,1.220459042830268,0.43564356435643564,137.28581287798193,0.16990818425492812,136,808
2025,Liberty,Conference USA,1.5631858675398385,0.40625,72.41335398901417,0.22629173121566926,0.39555006180469715,0.9822577742656181,0.4597457627118644,81.58938451746211,0.17285886550309768,0.5834363411619283,1.9815574656585493,0.30603448275862066,0.2765203134286031,0.2867737948084054,1.0107581784860316,0.48700173310225303,0.12326969981949187,0.7132262051915945,0.07,0.089,0.159,1.348,70.9,3.6774193548387095,62,619,1.3114406779661016,504,1.0677966101694916,1359,2.879872881355932,0.1716101694915254,0.7285714285714285,1.2065728074327609,0.43510506798516685,135.27932951128273,0.16721795984089338,136,809,1.6420948321445787,0.38571428571428573,86.0716069462282,0.24591887698922343,0.44529262086513993,1.0115668542586223,0.44208037825059104,78.53511195999576,0.18566220321512,0.5381679389312977,2.3431861360495416,0.32231404958677684,86.0716069462282,0.4970168335023967,0.30788804071246817,0.9716427298277631,0.45588235294117646,0.07355580498195562,0.6921119592875318,0.057,0.075,0.132,-1.384,70.2,3.551282051282051,78,0,1.33096926713948,476,1.1252955082742317,1330,3.143735224586288,0.1773049645390071,0.72,1.2998034221139554,0.41475826972010177,160.29243161776387,0.20393439137120084,136,786
2025,Louisiana,Sun Belt,1.599589457893247,0.34104046242774566,48.74221622298331,0.14087345729185927,0.4123957091775924,0.98309818723939,0.4231578947368421,59.97387767267335,0.12626079510036495,0.566150178784267,1.8730113290291988,0.2579505300353357,0.1961179771082023,0.33730631704410013,1.008473308071303,0.44964028776978415,0.07077514630047656,0.6626936829558999,0.054,0.106,0.16,1.238,72.4,3.4473684210526314,76,705,1.4842105263157894,507,1.0673684210526315,1375,2.895578947368421,0.20842105263157895,0.7142857142857143,1.2038642539843878,0.38498212157330153,94.85236886468623,0.1130540749281123,146,839,1.4688660435513254,0.44473684210526315,103.68398618180981,0.272852595215289,0.4367816091954023,0.9908709455837661,0.4831932773109244,90.68479395813966,0.19051427302130183,0.5471264367816092,2.2877816408227365,0.28761061946902655,103.68398618180981,0.3290653056646649,0.2597701149425287,0.9782173041445557,0.5232919254658385,0.14869128629915584,0.7402298850574712,0.05,0.086,0.135,-1.437,69.6,3.3292682926829267,82,0,1.1596638655462186,546,1.147058823529412,1570,3.298109243697479,0.15966386554621848,0.7317073170731707,1.1899627814681422,0.46206896551724136,170.12594745687065,0.19554706604238004,145,870
2025,Louisiana Tech,Conference USA,1.5391414513779154,0.3776435045317221,60.28915518299763,0.18214246278851248,0.3813364055299539,1.054960041008513,0.4247104247104247,76.73433072505969,0.14813577360050134,0.5967741935483871,2.202964958971117,0.25868725868725867,0.22922515468033977,0.29838709677419356,0.9970675757181129,0.4663382594417077,0.10381761282979479,0.7016129032258065,0.058,0.089,0.147,1.35,70.9,3.319444444444444,72,728,1.4054054054054055,571,1.1023166023166022,1549,2.9905405405405405,0.17953667953667954,0.7288135593220338,1.2272531161111364,0.4043778801843318,122.59424127555303,0.1412376051561671,158,868,1.6098810142447861,0.3617886178861789,51.9674058356984,0.1056248086091431,0.5460599334073252,1.0744078397870653,0.38636363636363635,8.280385093688981,0.02091006336790147,0.43951165371809103,2.03939170591565,0.29357798165137616,51.9674058356984,0.21069445892817695,0.36293007769145397,1.084829817268052,0.4146341463414634,-0.048843020464199874,0.6370699223085461,0.098,0.097,0.195,-1.16,73.5,3.074626865671642,67,0,1.5505050505050506,458,1.1565656565656566,1052,2.6560606060606062,0.23484848484848486,0.6666666666666666,1.3591949110110741,0.3706992230854606,40.86119432306313,0.045350937095519565,162,901
